,title,release_date,vote_average,popularity,genres,production_budget,worldwide_gross,studio,profit,release_year,release_month,year_month
1612,Jem and the Holograms,2015-10-23,5.4,7.942,Adventure,5000000,2368937,Uni.,-3815531.5,2015,10,2015-10
1612,Jem and the Holograms,2015-10-23,5.4,7.942,Drama,5000000,2368937,Uni.,-3815531.5,2015,10,2015-10
1612,Jem and the Holograms,2015-10-23,5.4,7.942,Family,5000000,2368937,Uni.,-3815531.5,2015,10,2015-10
1613,Jem and the Holograms,2015-10-23,5.4,7.942,Adventure,5000000,2368937,Uni.,-3815531.5,2015,10,2015-10
1613,Jem and the Holograms,2015-10-23,5.4,7.942,Drama,5000000,2368937,Uni.,-3815531.5,2015,10,2015-10
1613,Jem and the Holograms,2015-10-23,5.4,7.942,Family,5000000,2368937,Uni.,-3815531.5,2015,10,2015-10
1614,The Vatican Tapes,2015-07-24,4.6,7.841,Horror,13000000,14929184,LGF,-5535408.0,2015,7,2015-07
1614,The Vatican Tapes,2015-07-24,4.6,7.841,Thriller,13000000,14929184,LGF,-5535408.0,2015,7,2015-07
1615,Suffragette,2015-10-23,7.3,7.763,Biography,14000000,34044909,Focus,3022454.5,2015,10,2015-10
1615,Suffragette,2015-10-23,7.3,7.763,Drama,14000000,34044909,Focus,3022454.5,2015,10,2015-10
1615,Suffragette,2015-10-23,7.3,7.763,History,14000000,34044909,Focus,3022454.5,2015,10,2015-10
1616,Woman in Gold,2015-04-10,7.4,7.76,Biography,11000000,58586407,Wein.,18293203.5,2015,4,2015-04
1616,Woman in Gold,2015-04-10,7.4,7.76,Drama,11000000,58586407,Wein.,18293203.5,2015,4,2015-04
1616,Woman in Gold,2015-04-10,7.4,7.76,History,11000000,58586407,Wein.,18293203.5,2015,4,2015-04
1617,The Second Best Exotic Marigold Hotel,2015-03-06,6.4,7.731,Comedy,10000000,90384306,FoxS,35192153.0,2015,3,2015-03
1617,The Second Best Exotic Marigold Hotel,2015-03-06,6.4,7.731,Drama,10000000,90384306,FoxS,35192153.0,2015,3,2015-03
1618,Manglehorn,2015-06-19,5.4,7.661,Drama,4000000,797439,IFC,-3601280.5,2015,6,2015-06
1619,Mustang,2015-11-20,8.0,7.459,Drama,1400000,5552584,Cohen,1376292.0,2015,11,2015-11
1620,War Room,2015-08-28,7.5,7.419,Drama,3000000,73975239,TriS,33987619.5,2015,8,2015-08
1621,Freeheld,2015-10-02,7.3,7.313,Biography,7000000,1732228,LGF,-6133886.0,2015,10,2015-10
1621,Freeheld,2015-10-02,7.3,7.313,Drama,7000000,1732228,LGF,-6133886.0,2015,10,2015-10
1621,Freeheld,2015-10-02,7.3,7.313,Romance,7000000,1732228,LGF,-6133886.0,2015,10,2015-10
1622,Bajrangi Bhaijaan,2015-07-17,7.9,7.122,Action,13000000,121778347,Eros,47889173.5,2015,7,2015-07
1622,Bajrangi Bhaijaan,2015-07-17,7.9,7.122,Comedy,13000000,121778347,Eros,47889173.5,2015,7,2015-07
1622,Bajrangi Bhaijaan,2015-07-17,7.9,7.122,Drama,13000000,121778347,Eros,47889173.5,2015,7,2015-07
1623,A Walk in the Woods,2015-09-02,5.9,6.935,Adventure,8000000,37119358,BG,10559679.0,2015,9,2015-09
1623,A Walk in the Woods,2015-09-02,5.9,6.935,Biography,8000000,37119358,BG,10559679.0,2015,9,2015-09
1623,A Walk in the Woods,2015-09-02,5.9,6.935,Comedy,8000000,37119358,BG,10559679.0,2015,9,2015-09
1624,The Perfect Guy,2015-09-11,5.7,6.727,Crime,18000000,60278166,SGem,12139083.0,2015,9,2015-09
1624,The Perfect Guy,2015-09-11,5.7,6.727,Drama,18000000,60278166,SGem,12139083.0,2015,9,2015-09
1624,The Perfect Guy,2015-09-11,5.7,6.727,Horror,18000000,60278166,SGem,12139083.0,2015,9,2015-09
1625,By the Sea,2015-11-13,5.4,6.471,Drama,20000000,3727746,Uni.,-18136127.0,2015,11,2015-11
1625,By the Sea,2015-11-13,5.4,6.471,Romance,20000000,3727746,Uni.,-18136127.0,2015,11,2015-11
1626,By the Sea,2015-11-13,5.4,6.471,Drama,20000000,3727746,Uni.,-18136127.0,2015,11,2015-11
1627,Strangerland,2015-07-10,5.2,5.91,Drama,10000000,161097,Alc,-9919451.5,2015,7,2015-07
1627,Strangerland,2015-07-10,5.2,5.91,Mystery,10000000,161097,Alc,-9919451.5,2015,7,2015-07
1627,Strangerland,2015-07-10,5.2,5.91,Thriller,10000000,161097,Alc,-9919451.5,2015,7,2015-07
1628,Little Boy,2015-04-23,7.0,5.805,Drama,20000000,17769299,ORF,-11115350.5,2015,4,2015-04
1628,Little Boy,2015-04-23,7.0,5.805,History,20000000,17769299,ORF,-11115350.5,2015,4,2015-04
1628,Little Boy,2015-04-23,7.0,5.805,War,20000000,17769299,ORF,-11115350.5,2015,4,2015-04
1629,Do You Believe?,2015-03-20,7.0,5.599,Drama,2300000,14304931,PFR,4852465.5,2015,3,2015-03
1630,Do You Believe?,2015-03-20,7.0,5.599,Fantasy,2300000,14304931,PFR,4852465.5,2015,3,2015-03
1630,Do You Believe?,2015-03-20,7.0,5.599,Horror,2300000,14304931,PFR,4852465.5,2015,3,2015-03
1631,Woodlawn,2015-10-16,7.0,5.575,Drama,13000000,14403703,PFR,-5798148.5,2015,10,2015-10
1631,Woodlawn,2015-10-16,7.0,5.575,Sport,13000000,14403703,PFR,-5798148.5,2015,10,2015-10
1632,Woodlawn,2015-10-16,7.0,5.575,Drama,13000000,14403703,PFR,-5798148.5,2015,10,2015-10
1632,Woodlawn,2015-10-16,7.0,5.575,Sport,13000000,14403703,PFR,-5798148.5,2015,10,2015-10
1633,Evolution,2015-09-14,6.3,4.208,Drama,80000000,98341932,IFC,-30829034.0,2015,9,2015-09
1633,Evolution,2015-09-14,6.3,4.208,Mystery,80000000,98341932,IFC,-30829034.0,2015,9,2015-09
1633,Evolution,2015-09-14,6.3,4.208,Sci-Fi,80000000,98341932,IFC,-30829034.0,2015,9,2015-09
1634,Evolution,2015-09-14,6.3,4.208,Drama,80000000,98341932,IFC,-30829034.0,2015,9,2015-09
1634,Evolution,2015-09-14,6.3,4.208,Mystery,80000000,98341932,IFC,-30829034.0,2015,9,2015-09
1634,Evolution,2015-09-14,6.3,4.208,Sci-Fi,80000000,98341932,IFC,-30829034.0,2015,9,2015-09
1635,Moana,2015-11-13,6.5,1.96,Adventure,150000000,637517365,BV,168758682.5,2015,11,2015-11
1635,Moana,2015-11-13,6.5,1.96,Animation,150000000,637517365,BV,168758682.5,2015,11,2015-11
1635,Moana,2015-11-13,6.5,1.96,Comedy,150000000,637517365,BV,168758682.5,2015,11,2015-11
1636,Moana,2016-11-23,7.5,4.419,Adventure,150000000,637517365,BV,168758682.5,2016,11,2016-11
1636,Moana,2016-11-23,7.5,4.419,Animation,150000000,637517365,BV,168758682.5,2016,11,2016-11
1636,Moana,2016-11-23,7.5,4.419,Comedy,150000000,637517365,BV,168758682.5,2016,11,2016-11
1637,Moana,2016-11-23,7.5,4.419,Adventure,150000000,637517365,BV,168758682.5,2016,11,2016-11
1637,Moana,2016-11-23,7.5,4.419,Animation,150000000,637517365,BV,168758682.5,2016,11,2016-11
1637,Moana,2016-11-23,7.5,4.419,Comedy,150000000,637517365,BV,168758682.5,2016,11,2016-11
1638,Desert Dancer,2015-03-20,6.9,1.508,Biography,4000000,596335,Rela.,-3701832.5,2015,3,2015-03
1638,Desert Dancer,2015-03-20,6.9,1.508,Drama,4000000,596335,Rela.,-3701832.5,2015,3,2015-03
1638,Desert Dancer,2015-03-20,6.9,1.508,Music,4000000,596335,Rela.,-3701832.5,2015,3,2015-03
1639,Tag,2015-05-04,4.0,1.4,Drama,28000000,77026186,WB (NL),10513093.0,2015,5,2015-05
1640,Tag,2015-05-04,4.0,1.4,Comedy,28000000,77026186,WB (NL),10513093.0,2015,5,2015-05
1641,Tag,2015-05-04,4.0,1.4,Adventure,28000000,77026186,WB (NL),10513093.0,2015,5,2015-05
1641,Tag,2015-05-04,4.0,1.4,Documentary,28000000,77026186,WB (NL),10513093.0,2015,5,2015-05
1642,Tag,2015-05-04,4.0,1.4,Action,28000000,77026186,WB (NL),10513093.0,2015,5,2015-05
1642,Tag,2015-05-04,4.0,1.4,Fantasy,28000000,77026186,WB (NL),10513093.0,2015,5,2015-05
1642,Tag,2015-05-04,4.0,1.4,Horror,28000000,77026186,WB (NL),10513093.0,2015,5,2015-05
1643,Tag,2015-05-04,4.0,1.4,Animation,28000000,77026186,WB (NL),10513093.0,2015,5,2015-05
1644,Tag,2015-05-04,4.0,1.4,Action,28000000,77026186,WB (NL),10513093.0,2015,5,2015-05
1644,Tag,2015-05-04,4.0,1.4,Comedy,28000000,77026186,WB (NL),10513093.0,2015,5,2015-05
1645,Tag,2018-06-15,6.8,18.5,Drama,28000000,77026186,WB (NL),10513093.0,2018,6,2018-06
1646,Tag,2018-06-15,6.8,18.5,Comedy,28000000,77026186,WB (NL),10513093.0,2018,6,2018-06
1647,Tag,2018-06-15,6.8,18.5,Adventure,28000000,77026186,WB (NL),10513093.0,2018,6,2018-06
1647,Tag,2018-06-15,6.8,18.5,Documentary,28000000,77026186,WB (NL),10513093.0,2018,6,2018-06
1648,Tag,2018-06-15,6.8,18.5,Action,28000000,77026186,WB (NL),10513093.0,2018,6,2018-06
1648,Tag,2018-06-15,6.8,18.5,Fantasy,28000000,77026186,WB (NL),10513093.0,2018,6,2018-06
1648,Tag,2018-06-15,6.8,18.5,Horror,28000000,77026186,WB (NL),10513093.0,2018,6,2018-06
1649,Tag,2018-06-15,6.8,18.5,Animation,28000000,77026186,WB (NL),10513093.0,2018,6,2018-06
1650,Tag,2018-06-15,6.8,18.5,Action,28000000,77026186,WB (NL),10513093.0,2018,6,2018-06
1650,Tag,2018-06-15,6.8,18.5,Comedy,28000000,77026186,WB (NL),10513093.0,2018,6,2018-06
1651,Alpha,2015-01-25,7.0,0.84,Crime,51000000,99624873,Studio 8,-1187563.5,2015,1,2015-01
1652,Alpha,2015-01-25,7.0,0.84,Drama,51000000,99624873,Studio 8,-1187563.5,2015,1,2015-01
1652,Alpha,2015-01-25,7.0,0.84,Horror,51000000,99624873,Studio 8,-1187563.5,2015,1,2015-01
1652,Alpha,2015-01-25,7.0,0.84,Mystery,51000000,99624873,Studio 8,-1187563.5,2015,1,2015-01
1653,Alpha,2015-01-25,7.0,0.84,Adventure,51000000,99624873,Studio 8,-1187563.5,2015,1,2015-01
1653,Alpha,2015-01-25,7.0,0.84,Drama,51000000,99624873,Studio 8,-1187563.5,2015,1,2015-01
1653,Alpha,2015-01-25,7.0,0.84,Family,51000000,99624873,Studio 8,-1187563.5,2015,1,2015-01
1654,Alpha,2015-01-25,7.0,0.84,Crime,51000000,99624873,Studio 8,-1187563.5,2015,1,2015-01
1654,Alpha,2015-01-25,7.0,0.84,Drama,51000000,99624873,Studio 8,-1187563.5,2015,1,2015-01
1654,Alpha,2015-01-25,7.0,0.84,Fantasy,51000000,99624873,Studio 8,-1187563.5,2015,1,2015-01
1655,Alpha,2018-08-17,5.9,24.536,Crime,51000000,99624873,Studio 8,-1187563.5,2018,8,2018-08
1656,Alpha,2018-08-17,5.9,24.536,Drama,51000000,99624873,Studio 8,-1187563.5,2018,8,2018-08
1656,Alpha,2018-08-17,5.9,24.536,Horror,51000000,99624873,Studio 8,-1187563.5,2018,8,2018-08
1656,Alpha,2018-08-17,5.9,24.536,Mystery,51000000,99624873,Studio 8,-1187563.5,2018,8,2018-08
1657,Alpha,2018-08-17,5.9,24.536,Adventure,51000000,99624873,Studio 8,-1187563.5,2018,8,2018-08
1657,Alpha,2018-08-17,5.9,24.536,Drama,51000000,99624873,Studio 8,-1187563.5,2018,8,2018-08
1657,Alpha,2018-08-17,5.9,24.536,Family,51000000,99624873,Studio 8,-1187563.5,2018,8,2018-08
1658,Alpha,2018-08-17,5.9,24.536,Crime,51000000,99624873,Studio 8,-1187563.5,2018,8,2018-08
1658,Alpha,2018-08-17,5.9,24.536,Drama,51000000,99624873,Studio 8,-1187563.5,2018,8,2018-08
1658,Alpha,2018-08-17,5.9,24.536,Fantasy,51000000,99624873,Studio 8,-1187563.5,2018,8,2018-08
1659,Book Club,2015-05-13,10.0,0.6,Documentary,10000000,91113683,Par.,35556841.5,2015,5,2015-05
1660,Book Club,2015-05-13,10.0,0.6,Comedy,10000000,91113683,Par.,35556841.5,2015,5,2015-05
1660,Book Club,2015-05-13,10.0,0.6,Drama,10000000,91113683,Par.,35556841.5,2015,5,2015-05
1660,Book Club,2015-05-13,10.0,0.6,Romance,10000000,91113683,Par.,35556841.5,2015,5,2015-05
1661,Book Club,2018-05-18,6.0,11.514,Documentary,10000000,91113683,Par.,35556841.5,2018,5,2018-05
1662,Book Club,2018-05-18,6.0,11.514,Comedy,10000000,91113683,Par.,35556841.5,2018,5,2018-05
1662,Book Club,2018-05-18,6.0,11.514,Drama,10000000,91113683,Par.,35556841.5,2018,5,2018-05
1662,Book Club,2018-05-18,6.0,11.514,Romance,10000000,91113683,Par.,35556841.5,2018,5,2018-05
1663,Battle of the Sexes,2015-12-03,5.5,0.6,Biography,25000000,18445379,FoxS,-15777310.5,2015,12,2015-12
1663,Battle of the Sexes,2015-12-03,5.5,0.6,Comedy,25000000,18445379,FoxS,-15777310.5,2015,12,2015-12
1663,Battle of the Sexes,2015-12-03,5.5,0.6,Drama,25000000,18445379,FoxS,-15777310.5,2015,12,2015-12
1664,Battle of the Sexes,2017-09-22,6.9,11.988,Biography,25000000,18445379,FoxS,-15777310.5,2017,9,2017-09
1664,Battle of the Sexes,2017-09-22,6.9,11.988,Comedy,25000000,18445379,FoxS,-15777310.5,2017,9,2017-09
1664,Battle of the Sexes,2017-09-22,6.9,11.988,Drama,25000000,18445379,FoxS,-15777310.5,2017,9,2017-09
1665,Battle of the Sexes,2017-09-22,6.9,11.988,Biography,25000000,18445379,FoxS,-15777310.5,2017,9,2017-09
1665,Battle of the Sexes,2017-09-22,6.9,11.988,Comedy,25000000,18445379,FoxS,-15777310.5,2017,9,2017-09
1665,Battle of the Sexes,2017-09-22,6.9,11.988,Drama,25000000,18445379,FoxS,-15777310.5,2017,9,2017-09
1666,They Will Have to Kill Us First,2015-08-04,5.0,0.6,Documentary,600000,7943,BBC,-596028.5,2015,8,2015-08
1667,X-Men: Apocalypse,2016-05-27,6.5,39.293,Action,178000000,542537546,Fox,93268773.0,2016,5,2016-05
1667,X-Men: Apocalypse,2016-05-27,6.5,39.293,Adventure,178000000,542537546,Fox,93268773.0,2016,5,2016-05
1667,X-Men: Apocalypse,2016-05-27,6.5,39.293,Sci-Fi,178000000,542537546,Fox,93268773.0,2016,5,2016-05
1668,Captain America: Civil War,2016-05-06,7.4,39.137,Action,250000000,1140069413,BV,320034706.5,2016,5,2016-05
1668,Captain America: Civil War,2016-05-06,7.4,39.137,Adventure,250000000,1140069413,BV,320034706.5,2016,5,2016-05
1668,Captain America: Civil War,2016-05-06,7.4,39.137,Sci-Fi,250000000,1140069413,BV,320034706.5,2016,5,2016-05
1669,Deadpool,2016-02-12,7.6,35.067,Action,58000000,801025593,Fox,342512796.5,2016,2,2016-02
1669,Deadpool,2016-02-12,7.6,35.067,Adventure,58000000,801025593,Fox,342512796.5,2016,2,2016-02
1669,Deadpool,2016-02-12,7.6,35.067,Comedy,58000000,801025593,Fox,342512796.5,2016,2,2016-02
1670,Doctor Strange,2016-11-04,7.3,33.035,Action,165000000,676404566,BV,173202283.0,2016,11,2016-11
1670,Doctor Strange,2016-11-04,7.3,33.035,Adventure,165000000,676404566,BV,173202283.0,2016,11,2016-11
1670,Doctor Strange,2016-11-04,7.3,33.035,Fantasy,165000000,676404566,BV,173202283.0,2016,11,2016-11
1671,Doctor Strange,2016-11-04,7.3,33.035,Action,165000000,676404566,BV,173202283.0,2016,11,2016-11
1671,Doctor Strange,2016-11-04,7.3,33.035,Adventure,165000000,676404566,BV,173202283.0,2016,11,2016-11
1671,Doctor Strange,2016-11-04,7.3,33.035,Fantasy,165000000,676404566,BV,173202283.0,2016,11,2016-11
1672,The Light Between Oceans,2016-09-02,7.1,29.887,Drama,20000000,22281732,BV,-8859134.0,2016,9,2016-09
1672,The Light Between Oceans,2016-09-02,7.1,29.887,Romance,20000000,22281732,BV,-8859134.0,2016,9,2016-09
1673,Batman v Superman: Dawn of Justice,2016-03-25,5.8,28.088,Action,250000000,867500281,WB,183750140.5,2016,3,2016-03
1673,Batman v Superman: Dawn of Justice,2016-03-25,5.8,28.088,Adventure,250000000,867500281,WB,183750140.5,2016,3,2016-03
1673,Batman v Superman: Dawn of Justice,2016-03-25,5.8,28.088,Fantasy,250000000,867500281,WB,183750140.5,2016,3,2016-03
1674,Zootopia,2016-03-04,7.7,27.549,Adventure,150000000,1019429616,BV,359714808.0,2016,3,2016-03
1674,Zootopia,2016-03-04,7.7,27.549,Animation,150000000,1019429616,BV,359714808.0,2016,3,2016-03
1674,Zootopia,2016-03-04,7.7,27.549,Comedy,150000000,1019429616,BV,359714808.0,2016,3,2016-03
1675,Now You See Me 2,2016-06-10,6.8,25.805,Action,90000000,328325007,LG/S,74162503.5,2016,6,2016-06
1675,Now You See Me 2,2016-06-10,6.8,25.805,Adventure,90000000,328325007,LG/S,74162503.5,2016,6,2016-06
1675,Now You See Me 2,2016-06-10,6.8,25.805,Comedy,90000000,328325007,LG/S,74162503.5,2016,6,2016-06
1676,Arrival,2016-11-11,7.4,25.442,Drama,47000000,203127894,Par.,54563947.0,2016,11,2016-11
1676,Arrival,2016-11-11,7.4,25.442,Mystery,47000000,203127894,Par.,54563947.0,2016,11,2016-11
1676,Arrival,2016-11-11,7.4,25.442,Sci-Fi,47000000,203127894,Par.,54563947.0,2016,11,2016-11
1677,Arrival,2016-11-11,7.4,25.442,Documentary,47000000,203127894,Par.,54563947.0,2016,11,2016-11
1678,Arrival,2016-11-11,7.4,25.442,Drama,47000000,203127894,Par.,54563947.0,2016,11,2016-11
1678,Arrival,2016-11-11,7.4,25.442,Mystery,47000000,203127894,Par.,54563947.0,2016,11,2016-11
1678,Arrival,2016-11-11,7.4,25.442,Sci-Fi,47000000,203127894,Par.,54563947.0,2016,11,2016-11
1679,Arrival,2016-11-11,7.4,25.442,Documentary,47000000,203127894,Par.,54563947.0,2016,11,2016-11
1680,Hacksaw Ridge,2016-11-04,8.1,24.074,Biography,40000000,168904682,LGF,44452341.0,2016,11,2016-11
1680,Hacksaw Ridge,2016-11-04,8.1,24.074,Drama,40000000,168904682,LGF,44452341.0,2016,11,2016-11
1680,Hacksaw Ridge,2016-11-04,8.1,24.074,History,40000000,168904682,LGF,44452341.0,2016,11,2016-11
1681,Hacksaw Ridge,2016-11-04,8.1,24.074,Biography,40000000,168904682,LGF,44452341.0,2016,11,2016-11
1681,Hacksaw Ridge,2016-11-04,8.1,24.074,Drama,40000000,168904682,LGF,44452341.0,2016,11,2016-11
1681,Hacksaw Ridge,2016-11-04,8.1,24.074,History,40000000,168904682,LGF,44452341.0,2016,11,2016-11
1683,Warcraft,2016-06-10,6.3,21.464,Action,160000000,425522281,Uni.,52761140.5,2016,6,2016-06
1683,Warcraft,2016-06-10,6.3,21.464,Adventure,160000000,425522281,Uni.,52761140.5,2016,6,2016-06
1683,Warcraft,2016-06-10,6.3,21.464,Fantasy,160000000,425522281,Uni.,52761140.5,2016,6,2016-06
1684,Rogue One: A Star Wars Story,2016-12-16,7.5,21.401,Action,200000000,1049102856,BV,324551428.0,2016,12,2016-12
1684,Rogue One: A Star Wars Story,2016-12-16,7.5,21.401,Adventure,200000000,1049102856,BV,324551428.0,2016,12,2016-12
1684,Rogue One: A Star Wars Story,2016-12-16,7.5,21.401,Sci-Fi,200000000,1049102856,BV,324551428.0,2016,12,2016-12
1685,Rogue One: A Star Wars Story,2016-12-16,7.5,21.401,Action,200000000,1049102856,BV,324551428.0,2016,12,2016-12
1685,Rogue One: A Star Wars Story,2016-12-16,7.5,21.401,Adventure,200000000,1049102856,BV,324551428.0,2016,12,2016-12
1685,Rogue One: A Star Wars Story,2016-12-16,7.5,21.401,Sci-Fi,200000000,1049102856,BV,324551428.0,2016,12,2016-12
1686,The BFG,2016-07-01,6.2,20.08,Adventure,140000000,199646680,BV,-40176660.0,2016,7,2016-07
1686,The BFG,2016-07-01,6.2,20.08,Family,140000000,199646680,BV,-40176660.0,2016,7,2016-07
1686,The BFG,2016-07-01,6.2,20.08,Fantasy,140000000,199646680,BV,-40176660.0,2016,7,2016-07
1687,Allied,2016-11-23,6.7,19.611,Action,106000000,119266661,Par.,-46366669.5,2016,11,2016-11
1687,Allied,2016-11-23,6.7,19.611,Drama,106000000,119266661,Par.,-46366669.5,2016,11,2016-11
1687,Allied,2016-11-23,6.7,19.611,Romance,106000000,119266661,Par.,-46366669.5,2016,11,2016-11
1688,Allied,2016-11-23,6.7,19.611,Action,106000000,119266661,Par.,-46366669.5,2016,11,2016-11
1688,Allied,2016-11-23,6.7,19.611,Drama,106000000,119266661,Par.,-46366669.5,2016,11,2016-11
1688,Allied,2016-11-23,6.7,19.611,Romance,106000000,119266661,Par.,-46366669.5,2016,11,2016-11
1689,Star Trek Beyond,2016-07-22,6.7,19.142,Action,185000000,335802233,Par.,-17098883.5,2016,7,2016-07
1689,Star Trek Beyond,2016-07-22,6.7,19.142,Adventure,185000000,335802233,Par.,-17098883.5,2016,7,2016-07
1689,Star Trek Beyond,2016-07-22,6.7,19.142,Sci-Fi,185000000,335802233,Par.,-17098883.5,2016,7,2016-07
1690,The Purge: Election Year,2016-07-01,6.3,18.975,Action,10000000,118514727,Uni.,49257363.5,2016,7,2016-07
1690,The Purge: Election Year,2016-07-01,6.3,18.975,Horror,10000000,118514727,Uni.,49257363.5,2016,7,2016-07
1690,The Purge: Election Year,2016-07-01,6.3,18.975,Sci-Fi,10000000,118514727,Uni.,49257363.5,2016,7,2016-07
1691,Gods of Egypt,2016-02-26,5.4,18.517,Action,140000000,138836756,LG/S,-70581622.0,2016,2,2016-02
1691,Gods of Egypt,2016-02-26,5.4,18.517,Adventure,140000000,138836756,LG/S,-70581622.0,2016,2,2016-02
1691,Gods of Egypt,2016-02-26,5.4,18.517,Fantasy,140000000,138836756,LG/S,-70581622.0,2016,2,2016-02
1692,Ice Age: Collision Course,2016-07-22,5.9,18.233,Adventure,105000000,402156682,Fox,96078341.0,2016,7,2016-07
1692,Ice Age: Collision Course,2016-07-22,5.9,18.233,Animation,105000000,402156682,Fox,96078341.0,2016,7,2016-07
1692,Ice Age: Collision Course,2016-07-22,5.9,18.233,Comedy,105000000,402156682,Fox,96078341.0,2016,7,2016-07
1693,Sully,2016-09-09,7.1,18.148,Biography,60000000,238524556,WB,59262278.0,2016,9,2016-09
1693,Sully,2016-09-09,7.1,18.148,Drama,60000000,238524556,WB,59262278.0,2016,9,2016-09
1694,The Angry Birds Movie,2016-05-20,6.0,17.998,Action,73000000,352327887,Sony,103163943.5,2016,5,2016-05
1694,The Angry Birds Movie,2016-05-20,6.0,17.998,Animation,73000000,352327887,Sony,103163943.5,2016,5,2016-05
1694,The Angry Birds Movie,2016-05-20,6.0,17.998,Comedy,73000000,352327887,Sony,103163943.5,2016,5,2016-05
1695,10 Cloverfield Lane,2016-03-11,6.9,17.892,Drama,5000000,108286422,Par.,49143211.0,2016,3,2016-03
1695,10 Cloverfield Lane,2016-03-11,6.9,17.892,Horror,5000000,108286422,Par.,49143211.0,2016,3,2016-03
1695,10 Cloverfield Lane,2016-03-11,6.9,17.892,Mystery,5000000,108286422,Par.,49143211.0,2016,3,2016-03
1696,Neighbors 2: Sorority Rising,2016-05-20,5.7,17.662,Comedy,35000000,108757621,Uni.,19378810.5,2016,5,2016-05
1697,Sing,2016-12-21,6.9,17.572,Animation,75000000,634454789,Uni.,242227394.5,2016,12,2016-12
1697,Sing,2016-12-21,6.9,17.572,Comedy,75000000,634454789,Uni.,242227394.5,2016,12,2016-12
1697,Sing,2016-12-21,6.9,17.572,Family,75000000,634454789,Uni.,242227394.5,2016,12,2016-12
1698,Sing,2016-12-21,6.9,17.572,Animation,75000000,634454789,Uni.,242227394.5,2016,12,2016-12
1698,Sing,2016-12-21,6.9,17.572,Comedy,75000000,634454789,Uni.,242227394.5,2016,12,2016-12
1698,Sing,2016-12-21,6.9,17.572,Family,75000000,634454789,Uni.,242227394.5,2016,12,2016-12
1699,Inferno,2016-10-28,5.9,17.41,Documentary,75000000,219519367,Sony,34759683.5,2016,10,2016-10
1700,Inferno,2016-10-28,5.9,17.41,Thriller,75000000,219519367,Sony,34759683.5,2016,10,2016-10
1701,Inferno,2016-10-28,5.9,17.41,Action,75000000,219519367,Sony,34759683.5,2016,10,2016-10
1701,Inferno,2016-10-28,5.9,17.41,Adventure,75000000,219519367,Sony,34759683.5,2016,10,2016-10
1701,Inferno,2016-10-28,5.9,17.41,Crime,75000000,219519367,Sony,34759683.5,2016,10,2016-10
1702,Inferno,2016-10-28,5.9,17.41,Drama,75000000,219519367,Sony,34759683.5,2016,10,2016-10
1703,Inferno,2016-10-28,5.9,17.41,Horror,75000000,219519367,Sony,34759683.5,2016,10,2016-10
1704,Inferno,2016-10-28,5.9,17.41,Documentary,75000000,219519367,Sony,34759683.5,2016,10,2016-10
1705,Inferno,2016-10-28,5.9,17.41,Thriller,75000000,219519367,Sony,34759683.5,2016,10,2016-10
